w_if,w_lof,w_z,w_ae,stability,br_rank_corr,objective
0.15000000000000002,0.2,0.1,0.55,0.8094117647058822,0.47643221062136676,0.7738139350082828
0.45,0.15000000000000002,0.1,0.30000000000000004,0.7858823529411764,0.5234388621576913,0.773800892010011
0.1,0.30000000000000004,0.4,0.2,0.7988235294117646,0.4974429236040419,0.7737724956068928
0.2,0.4,0.25,0.15000000000000002,0.8082352941176469,0.47821663836742967,0.7736718066506809
0.5,0.25,0.05,0.2,0.7905882352941174,0.513405559112841,0.7736455074252689
0.25,0.30000000000000004,0.1,0.35000000000000003,0.8117647058823529,0.4708900221088284,0.7736048584683836
0.35000000000000003,0.25,0.1,0.30000000000000004,0.8011764705882353,0.49173158027607455,0.7735211303631362
0.45,0.2,0.2,0.15000000000000002,0.7764705882352942,0.5409780736802657,0.7734798125377136
0.05,0.45,0.45,0.05,0.8023529411764705,0.4891625873972392,0.773467117437545
0.1,0.05,0.05,0.8,0.8235294117647058,0.44639616713008684,0.7733637476648747
0.35000000000000003,0.2,0.05,0.4,0.7988235294117646,0.49569558477287257,0.7733356608991004
0.35000000000000003,0.05,0.2,0.4,0.7823529411764705,0.5282099438147749,0.773228956541929
0.35000000000000003,0.15000000000000002,0.30000000000000004,0.2,0.7752941176470587,0.5422180529348417,0.7732015720572398
0.45,0.25,0.05,0.25,0.7952941176470587,0.5020848407554405,0.7731682690123894
0.15000000000000002,0.1,0.2,0.55,0.7905882352941177,0.511447257415147,0.7731559320008456
0.35000000000000003,0.25,0.15000000000000002,0.25,0.7941176470588235,0.5041520671079964,0.7730968403064109
0.25,0.1,0.25,0.4,0.784705882352941,0.5227810145710916,0.7730481948192434
0.35000000000000003,0.30000000000000004,0.15000000000000002,0.2,0.796470588235294,0.49912174756886685,0.7730157310098638
0.1,0.45,0.30000000000000004,0.15000000000000002,0.816470588235294,0.4587793553077283,0.772930132944579
0.2,0.05,0.1,0.65,0.7905882352941176,0.5105027310433989,0.7729198004079085
0.1,0.05,0.15000000000000002,0.7000000000000001,0.7929411764705881,0.5055890266033126,0.7728678448861221
0.4,0.1,0.1,0.4,0.7858823529411764,0.5195765113503472,0.772835304308175
0.05,0.35000000000000003,0.15000000000000002,0.45,0.8270588235294117,0.43696034168501136,0.7727694971859587
0.15000000000000002,0.30000000000000004,0.2,0.35000000000000003,0.8094117647058823,0.47196542585792,0.7726972388174211
0.05,0.25,0.4,0.30000000000000004,0.7999999999999998,0.49056882007239383,0.7726422050180983
0.1,0.2,0.35000000000000003,0.35000000000000003,0.7941176470588236,0.5023126876426001,0.7726369954400618
0.30000000000000004,0.25,0.2,0.25,0.7929411764705883,0.5039351266689487,0.7724543699025312
0.35000000000000003,0.15000000000000002,0.05,0.45,0.791764705882353,0.5058661272897984,0.7723488847636262
0.25,0.25,0.05,0.45,0.8070588235294117,0.4752011103341639,0.7723296893482468
0.25,0.25,0.30000000000000004,0.2,0.7858823529411764,0.5174451047454401,0.7723024526569482
0.2,0.45,0.25,0.1,0.8058823529411764,0.47729004471325037,0.7722636876489009
0.25,0.45,0.2,0.1,0.8058823529411764,0.477034791879553,0.7721998744404764
0.2,0.6000000000000001,0.15000000000000002,0.05,0.8141176470588235,0.460377184912696,0.7721531197575857
0.2,0.15000000000000002,0.30000000000000004,0.35000000000000003,0.7858823529411764,0.5168400066146126,0.7721511781242414
0.05,0.15000000000000002,0.15000000000000002,0.65,0.8070588235294117,0.47405037518865784,0.7720420055618703
0.4,0.35000000000000003,0.1,0.15000000000000002,0.796470588235294,0.49521133148538826,0.7720381269889941
0.30000000000000004,0.15000000000000002,0.35000000000000003,0.2,0.7729411764705881,0.5422231915498176,0.7720263861227485
0.4,0.2,0.1,0.30000000000000004,0.7894117647058824,0.5091605387943375,0.7719960170515257
0.1,0.2,0.5,0.2,0.78,0.5274743178722485,0.7718685794680622
0.05,0.25,0.5,0.2,0.7870588235294117,0.5133330242415834,0.7718626678251017
0.15000000000000002,0.4,0.35000000000000003,0.1,0.7976470588235293,0.49210806247532424,0.7718505450305957
0.05,0.25,0.2,0.5,0.8117647058823529,0.46357043211968385,0.7717749609710974
0.2,0.25,0.25,0.30000000000000004,0.7964705882352942,0.4934313781795764,0.7715931386625412
0.45,0.1,0.15000000000000002,0.30000000000000004,0.776470588235294,0.5331681130048561,0.771527322368861
0.1,0.1,0.15000000000000002,0.65,0.7941176470588236,0.49771869594107815,0.7714884975146814
0.45,0.2,0.05,0.30000000000000004,0.7882352941176469,0.509267086402816,0.7714344186595274
0.15000000000000002,0.25,0.30000000000000004,0.30000000000000004,0.7964705882352942,0.4927770961625517,0.771429568158285
0.25,0.05,0.1,0.6000000000000001,0.7847058823529411,0.5162313778707746,0.7714107856441642
0.15000000000000002,0.30000000000000004,0.25,0.30000000000000004,0.8035294117647058,0.4785777746348807,0.7714091495410731
0.2,0.35000000000000003,0.05,0.4,0.8188235294117646,0.4479416667580558,0.7713971813953963
0.15000000000000002,0.35000000000000003,0.1,0.4,0.8188235294117647,0.4478397334160863,0.7713716980599039
0.05,0.30000000000000004,0.30000000000000004,0.35000000000000003,0.8070588235294117,0.47130988540457464,0.7713568831158495
0.4,0.4,0.1,0.1,0.7964705882352939,0.49234873842164123,0.7713224787230573
0.1,0.4,0.30000000000000004,0.2,0.8117647058823527,0.4616813094630589,0.7713026803069412
0.45,0.30000000000000004,0.1,0.15000000000000002,0.7870588235294117,0.5110264852487246,0.7712860330768869
0.1,0.35000000000000003,0.35000000000000003,0.2,0.8035294117647056,0.4777276309871787,0.7711966136291475
0.25,0.2,0.1,0.45,0.7964705882352939,0.49163831616209147,0.7711448731581698
0.5,0.05,0.2,0.25,0.7694117647058825,0.5454689435166263,0.7710731182320978
0.2,0.15000000000000002,0.1,0.55,0.7952941176470587,0.49349856469647124,0.7710216999976471
0.4,0.45,0.1,0.05,0.7952941176470588,0.49297372683764723,0.7708904905329412
0.35000000000000003,0.25,0.2,0.2,0.7835294117647058,0.5164806880885136,0.7708848779044812
0.1,0.5,0.2,0.2,0.8247058823529412,0.4340967698374594,0.7708771336358354
0.4,0.2,0.2,0.2,0.7764705882352942,0.5304386345385782,0.7708449527522917
0.1,0.30000000000000004,0.25,0.35000000000000003,0.8058823529411764,0.47148599657633133,0.770812675614671
0.15000000000000002,0.4,0.4,0.05,0.7882352941176469,0.5067583935976766,0.7708072454582426
0.15000000000000002,0.05,0.45,0.35000000000000003,0.7752941176470587,0.5326328580898226,0.770805273345985
0.35000000000000003,0.30000000000000004,0.1,0.25,0.7976470588235293,0.48790960430068353,0.7708009304869354
0.05,0.30000000000000004,0.35000000000000003,0.30000000000000004,0.8023529411764706,0.47843060749849814,0.7707841224628598
0.15000000000000002,0.05,0.35000000000000003,0.45,0.7788235294117648,0.5254412440831714,0.7707720757266752
0.15000000000000002,0.35000000000000003,0.2,0.30000000000000004,0.8117647058823529,0.4592728371282304,0.7707005622232341
0.25,0.2,0.2,0.35000000000000003,0.7894117647058825,0.5039620781801486,0.7706964018979784
0.2,0.5,0.1,0.2,0.8235294117647058,0.4355771104292723,0.770658983489671
0.1,0.5,0.35000000000000003,0.05,0.8035294117647058,0.4753324071902811,0.7705978076799231
0.25,0.25,0.25,0.25,0.7894117647058824,0.5034889760367274,0.770578126362123
0.25,0.2,0.25,0.30000000000000004,0.784705882352941,0.5128419194674648,0.7705634210433367
0.1,0.5,0.25,0.15000000000000002,0.8188235294117645,0.444595309798727,0.770560592155564
0.05,0.25,0.30000000000000004,0.4,0.8011764705882353,0.4797922705539645,0.7705363029326088
0.15000000000000002,0.25,0.15000000000000002,0.45,0.8035294117647058,0.47478351921510753,0.7704605856861297
0.2,0.35000000000000003,0.35000000000000003,0.1,0.7858823529411764,0.5099596808144905,0.7704310966742107
0.1,0.4,0.45,0.05,0.7870588235294117,0.5073274515105444,0.7703612746423419
0.35000000000000003,0.4,0.2,0.05,0.7870588235294119,0.5072301324350837,0.7703369448734769
0.2,0.2,0.15000000000000002,0.45,0.7952941176470587,0.49071063885441385,0.7703247185371328
0.30000000000000004,0.15000000000000002,0.1,0.45,0.7870588235294116,0.5069132861348052,0.7702577332984071
0.25,0.15000000000000002,0.1,0.5,0.7894117647058824,0.5021008858185282,0.7702311038075733
0.35000000000000003,0.15000000000000002,0.1,0.4,0.7847058823529411,0.5115030480920273,0.7702287031994774
0.4,0.45,0.05,0.1,0.8023529411764706,0.4755545561574335,0.7700651096275937
0.4,0.1,0.15000000000000002,0.35000000000000003,0.7776470588235292,0.5249493702646345,0.7700608719779232
0.30000000000000004,0.35000000000000003,0.15000000000000002,0.2,0.7988235294117646,0.48258204909393826,0.7700572769793669
0.45,0.30000000000000004,0.05,0.2,0.7917647058823529,0.49664448071517825,0.770043473119971
0.1,0.25,0.15000000000000002,0.5,0.8070588235294117,0.4660523132398813,0.7700424900746762
0.2,0.45,0.30000000000000004,0.05,0.7941176470588235,0.49138655898484024,0.7699054632756218
0.2,0.5,0.15000000000000002,0.15000000000000002,0.8164705882352942,0.4464946747287391,0.7698589627998318
0.1,0.35000000000000003,0.2,0.35000000000000003,0.8129411764705882,0.453436034690411,0.7698295969078968
0.1,0.1,0.4,0.4,0.7788235294117645,0.5216398924808124,0.7698217378260853
0.35000000000000003,0.5,0.05,0.1,0.8082352941176469,0.46269539939808507,0.7697914969083448
0.1,0.2,0.4,0.30000000000000004,0.7835294117647059,0.512097099948485,0.7697889808694742
0.35000000000000003,0.35000000000000003,0.25,0.05,0.7776470588235295,0.5235079363290671,0.7697005134940316
0.25,0.35000000000000003,0.2,0.2,0.7988235294117646,0.48077811558490585,0.7696062936021087
0.30000000000000004,0.15000000000000002,0.05,0.5,0.7882352941176469,0.5015474185334103,0.769504501692176
0.15000000000000002,0.25,0.4,0.2,0.7811764705882352,0.5155810109889696,0.76948348804136
0.30000000000000004,0.30000000000000004,0.2,0.2,0.7894117647058824,0.49901631857045115,0.769459961995554
0.30000000000000004,0.4,0.2,0.1,0.7929411764705881,0.4918805301972448,0.7694407207846052
0.05,0.25,0.25,0.45,0.8035294117647058,0.470701815965768,0.7694401598737949
0.25,0.30000000000000004,0.35000000000000003,0.1,0.7752941176470587,0.5271311492789306,0.769429846143262
0.35000000000000003,0.35000000000000003,0.1,0.2,0.7976470588235296,0.48201306109419956,0.7693267946853146
0.05,0.35000000000000003,0.35000000000000003,0.25,0.8058823529411764,0.4655152755400602,0.7693199953556032
0.2,0.45,0.05,0.30000000000000004,0.8211764705882352,0.4348022981779846,0.7692888098386137
0.30000000000000004,0.05,0.25,0.4,0.7741176470588235,0.528804869585344,0.7692600409257477
0.05,0.1,0.35000000000000003,0.5,0.7823529411764706,0.512144675832717,0.7692126395464145
0.1,0.1,0.1,0.7000000000000001,0.796470588235294,0.4837371188534375,0.7691695738310064
0.1,0.4,0.4,0.1,0.7929411764705881,0.49079250712838257,0.7691687150173897
0.05,0.1,0.30000000000000004,0.55,0.784705882352941,0.5072476456738789,0.7691648525949402
0.1,0.25,0.1,0.55,0.8094117647058823,0.4577341540303313,0.769139420860524
0.2,0.1,0.15000000000000002,0.55,0.7823529411764706,0.5115381444827466,0.7690610067089219
0.25,0.6000000000000001,0.1,0.05,0.8082352941176469,0.4593466653923729,0.7689543134069167
0.15000000000000002,0.25,0.5,0.1,0.7670588235294118,0.5411637629506849,0.7688203525023771
0.1,0.25,0.30000000000000004,0.35000000000000003,0.7941176470588235,0.48624934227158756,0.7686211590973087
0.30000000000000004,0.15000000000000002,0.15000000000000002,0.4,0.7811764705882354,0.5121054196108268,0.7686145901968244
0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7976470588235293,0.47884368922073894,0.7685344517169495
0.30000000000000004,0.5,0.05,0.15000000000000002,0.8141176470588235,0.44589415590785614,0.7685323625063758
0.05,0.1,0.45,0.4,0.776470588235294,0.5210097654498306,0.7684877354801046
0.15000000000000002,0.7000000000000001,0.1,0.05,0.8141176470588236,0.4451690169346681,0.7683510777630789
0.25,0.35000000000000003,0.05,0.35000000000000003,0.8094117647058823,0.4545423050859221,0.7683414586244217
0.05,0.45,0.35000000000000003,0.15000000000000002,0.8082352941176469,0.45639084317120726,0.7682153578516253
0.2,0.30000000000000004,0.1,0.4,0.8035294117647058,0.4656734539942482,0.768183069380915
0.05,0.1,0.15000000000000002,0.7000000000000001,0.7952941176470587,0.48178070481022434,0.7680922350260855
0.1,0.15000000000000002,0.2,0.55,0.7894117647058824,0.49345423977273417,0.7680694422961247
0.05,0.45,0.4,0.1,0.7999999999999998,0.47157475129349896,0.7678936878233746
0.35000000000000003,0.45,0.05,0.15000000000000002,0.8047058823529412,0.461519425613038,0.7677327975797301
0.25,0.4,0.25,0.1,0.7894117647058824,0.491990014157138,0.7677033858922258
0.15000000000000002,0.5,0.30000000000000004,0.05,0.7976470588235294,0.4752368708996079,0.7676327471366666
0.15000000000000002,0.5,0.2,0.15000000000000002,0.8117647058823527,0.446767161148716,0.7675741432283554
0.15000000000000002,0.45,0.25,0.15000000000000002,0.8047058823529412,0.4608794757874425,0.7675728101233312
0.2,0.1,0.05,0.65,0.7858823529411764,0.49836769951686916,0.7675331013498055
0.05,0.15000000000000002,0.25,0.55,0.7894117647058825,0.49115553105031456,0.76749476511552
0.05,0.05,0.15000000000000002,0.75,0.7905882352941176,0.48875485402936103,0.7674828311543991
0.2,0.15000000000000002,0.2,0.45,0.7800000000000001,0.5097876246042113,0.7674469061510529
0.25,0.25,0.1,0.4,0.7941176470588236,0.48124212902156693,0.7673693557848036
0.05,0.7000000000000001,0.2,0.05,0.8129411764705882,0.44355220591519773,0.7673586397140935
0.4,0.4,0.15000000000000002,0.05,0.7811764705882352,0.5066812794164747,0.7672585551482363
0.05,0.4,0.2,0.35000000000000003,0.8164705882352941,0.4360910068834199,0.767258045838502
0.05,0.5,0.4,0.05,0.7964705882352939,0.4760640131278945,0.7672512973996206
0.15000000000000002,0.4,0.30000000000000004,0.15000000000000002,0.796470588235294,0.4757191666194823,0.7671650857725176
0.2,0.35000000000000003,0.2,0.25,0.7999999999999998,0.46820277117241993,0.7670506927931049
0.05,0.5,0.35000000000000003,0.1,0.8058823529411764,0.45578840173927887,0.766888276905408
0.1,0.2,0.15000000000000002,0.55,0.7952941176470588,0.47681138447607996,0.7668499049425495
0.15000000000000002,0.35000000000000003,0.25,0.25,0.7999999999999998,0.46721612214049585,0.7668040305351238
0.25,0.35000000000000003,0.35000000000000003,0.05,0.7717647058823529,0.5236747840112416,0.7668010489439868
0.05,0.2,0.35000000000000003,0.4,0.7858823529411765,0.4953734949879249,0.7667845502175694
0.25,0.55,0.15000000000000002,0.05,0.8,0.4670965357334733,0.7667741339333684
0.1,0.15000000000000002,0.15000000000000002,0.6000000000000001,0.7905882352941177,0.48565609441611246,0.766708141251087
0.1,0.30000000000000004,0.15000000000000002,0.45,0.8047058823529412,0.4571983398102664,0.7666525261290371
0.2,0.2,0.2,0.4,0.7847058823529411,0.49714890394035677,0.7666401671615597
0.35000000000000003,0.2,0.1,0.35000000000000003,0.7823529411764706,0.5017897723948215,0.7666239136869406
0.4,0.25,0.25,0.1,0.7623529411764705,0.5412323127735936,0.7664845487816336
0.05,0.05,0.2,0.7000000000000001,0.78,0.5057665010810833,0.7664416252702708
0.05,0.35000000000000003,0.25,0.35000000000000003,0.8070588235294117,0.4514175028321498,0.7663837874727433
0.1,0.55,0.15000000000000002,0.2,0.8211764705882351,0.42306968662153493,0.7663556569495013
0.5,0.35000000000000003,0.05,0.1,0.7788235294117648,0.5076027344556782,0.7663124483198019
0.1,0.2,0.1,0.6000000000000001,0.7999999999999998,0.4643704480539482,0.766092612013487
0.1,0.30000000000000004,0.35000000000000003,0.25,0.7882352941176471,0.48777844727082414,0.7660622588765296
0.25,0.4,0.2,0.15000000000000002,0.7929411764705881,0.47778139418332033,0.7659159367811241
0.15000000000000002,0.05,0.05,0.75,0.7870588235294119,0.48899123031824926,0.7657772193442682
0.1,0.55,0.05,0.30000000000000004,0.8258823529411763,0.41086928631946235,0.7656584980504537
0.05,0.4,0.1,0.45,0.8223529411764706,0.41746835160192775,0.7655435584887172
0.1,0.45,0.2,0.25,0.8117647058823529,0.4386235750220865,0.7655382466966981
0.15000000000000002,0.55,0.25,0.05,0.7976470588235293,0.4665515628935195,0.7654614201351445
0.15000000000000002,0.1,0.4,0.35000000000000003,0.7670588235294118,0.5273288636075244,0.765361627666587
0.25,0.30000000000000004,0.2,0.25,0.7858823529411765,0.4894557331468128,0.7653051097572914
0.30000000000000004,0.5,0.1,0.1,0.7988235294117648,0.4634937723738199,0.7652852077993374
0.05,0.25,0.35000000000000003,0.35000000000000003,0.7882352941176469,0.484504030921157,0.7652436547891127
0.05,0.4,0.4,0.15000000000000002,0.7941176470588235,0.47253277089912904,0.7651920162541941
0.35000000000000003,0.30000000000000004,0.05,0.30000000000000004,0.7917647058823527,0.47685993914411684,0.7650973377272056
0.2,0.35000000000000003,0.30000000000000004,0.15000000000000002,0.7823529411764706,0.49565786663981865,0.76509093724819
0.2,0.45,0.1,0.25,0.8105882352941177,0.43916078750472975,0.7650843145232413
0.30000000000000004,0.4,0.25,0.05,0.7764705882352942,0.5073783482684002,0.7650798811847472
0.15000000000000002,0.4,0.25,0.2,0.7988235294117646,0.4625712686376826,0.765054581865303
0.4,0.30000000000000004,0.05,0.25,0.7870588235294117,0.48593424379953215,0.7650129727145889
0.25,0.4,0.1,0.25,0.8035294117647058,0.45219392308540274,0.7648131866537036
0.2,0.35000000000000003,0.1,0.35000000000000003,0.8023529411764705,0.4543241062105537,0.7647574971408737
0.05,0.05,0.30000000000000004,0.6000000000000001,0.7729411764705881,0.5130424303212157,0.764731195815598
0.05,0.1,0.1,0.75,0.8117647058823529,0.4353727193968663,0.764725532790393
0.35000000000000003,0.35000000000000003,0.15000000000000002,0.15000000000000002,0.7811764705882354,0.496408943383837,0.7646904711400769
0.2,0.25,0.05,0.5,0.796470588235294,0.4657689553283569,0.7646775329497362
0.1,0.5,0.30000000000000004,0.1,0.8,0.45855122876805293,0.7646378071920132
0.05,0.25,0.1,0.6000000000000001,0.8129411764705883,0.43261877133546545,0.7646252810691605
0.15000000000000002,0.5,0.15000000000000002,0.2,0.811764705882353,0.4348722462634719,0.7646004145070444
0.1,0.5,0.1,0.30000000000000004,0.8176470588235294,0.4224235844405942,0.7644294255219133
0.30000000000000004,0.05,0.2,0.45,0.7658823529411763,0.5259068655217977,0.7644178928510377
0.30000000000000004,0.45,0.05,0.2,0.8047058823529412,0.44790359905935734,0.7643288409413099
0.05,0.15000000000000002,0.2,0.6000000000000001,0.7858823529411764,0.4854798084615335,0.7643111285859716
0.05,0.8,0.1,0.05,0.8141176470588235,0.42865259953167084,0.7642219734123294
0.30000000000000004,0.5,0.15000000000000002,0.05,0.7894117647058821,0.4779969014032251,0.7642051077037473
0.15000000000000002,0.35000000000000003,0.15000000000000002,0.35000000000000003,0.8011764705882354,0.4542783131111093,0.7641578135718949
0.1,0.4,0.1,0.4,0.8129411764705882,0.43050068318161805,0.7640957590306986
0.1,0.15000000000000002,0.25,0.5,0.7776470588235292,0.500957176942479,0.7640628236473843
0.1,0.4,0.35000000000000003,0.15000000000000002,0.7905882352941176,0.47501517636779356,0.7640479117390072
0.15000000000000002,0.6000000000000001,0.2,0.05,0.7976470588235294,0.4603773247389539,0.7639178605965031
0.2,0.35000000000000003,0.25,0.2,0.7870588235294117,0.4814627748564475,0.7638951054788177
0.1,0.6000000000000001,0.2,0.1,0.8082352941176469,0.43909300672623913,0.7638908987403832
0.30000000000000004,0.35000000000000003,0.05,0.30000000000000004,0.7976470588235294,0.4599637536248107,0.7638144678179674
0.1,0.55,0.30000000000000004,0.05,0.7952941176470587,0.4644876923711518,0.7637689819163174
0.15000000000000002,0.75,0.05,0.05,0.8082352941176469,0.43843788575166737,0.7637271184967402
0.2,0.4,0.15000000000000002,0.25,0.8011764705882354,0.45252964593049044,0.7637206467767403
0.05,0.4,0.45,0.1,0.7823529411764706,0.4900929563603803,0.7636997096783305
0.25,0.45,0.15000000000000002,0.15000000000000002,0.7964705882352942,0.4618516528016794,0.7636982073180669
0.30000000000000004,0.25,0.1,0.35000000000000003,0.784705882352941,0.4853115625167806,0.7636808318056656
0.2,0.6000000000000001,0.1,0.1,0.8070588235294117,0.44010517405022,0.7635557052772608
0.30000000000000004,0.30000000000000004,0.05,0.35000000000000003,0.7917647058823529,0.47055108325981027,0.7635201237561291
0.05,0.2,0.15000000000000002,0.6000000000000001,0.7952941176470587,0.46343791178381055,0.763506536769482
0.05,0.30000000000000004,0.25,0.4,0.796470588235294,0.4609099928682172,0.7634627923347013
0.15000000000000002,0.25,0.2,0.4,0.7858823529411764,0.48182286242696487,0.7633968920773294
0.2,0.2,0.30000000000000004,0.30000000000000004,0.7705882352941176,0.5121739694337357,0.7633376100054927
0.1,0.4,0.05,0.45,0.8164705882352941,0.4201505338364893,0.7632729275767693
0.25,0.35000000000000003,0.1,0.30000000000000004,0.7964705882352942,0.4596509972425742,0.7631480434282907
0.1,0.4,0.15000000000000002,0.35000000000000003,0.8070588235294117,0.43840167075088526,0.7631298294524271
0.05,0.7000000000000001,0.15000000000000002,0.1,0.8152941176470588,0.4215426440596015,0.7630327198384298
0.30000000000000004,0.35000000000000003,0.1,0.25,0.7917647058823529,0.468494973094753,0.7630060962148647
0.15000000000000002,0.25,0.05,0.55,0.796470588235294,0.45879064627804933,0.7629329556871594
0.35000000000000003,0.25,0.05,0.35000000000000003,0.7835294117647058,0.48449385856089866,0.7628881705225776
0.25,0.6000000000000001,0.05,0.1,0.8058823529411764,0.43970041199032106,0.7628662794681684
0.25,0.45,0.1,0.2,0.8011764705882353,0.448937649192691,0.7628226475922903
0.30000000000000004,0.4,0.15000000000000002,0.15000000000000002,0.7870588235294117,0.47697851181077006,0.7627740397173983
0.2,0.35000000000000003,0.15000000000000002,0.30000000000000004,0.7952941176470588,0.46036945951195,0.7627394237015169
0.2,0.55,0.15000000000000002,0.1,0.7999999999999998,0.45055652264946455,0.7626391306623661
0.25,0.45,0.05,0.25,0.8058823529411764,0.43861717797079003,0.7625954709632856
0.2,0.25,0.1,0.45,0.7882352941176471,0.47384892050766664,0.7625798771857402
0.05,0.05,0.1,0.8,0.8035294117647058,0.44297877843177236,0.762509400490296
0.30000000000000004,0.2,0.2,0.30000000000000004,0.7682352941176471,0.5131332125191219,0.762400950188604
0.30000000000000004,0.45,0.15000000000000002,0.1,0.7858823529411764,0.4772351279504815,0.7622499584582085
0.05,0.4,0.25,0.30000000000000004,0.8023529411764706,0.44374722858832805,0.7621132777353172
0.15000000000000002,0.30000000000000004,0.30000000000000004,0.25,0.78,0.48818646029121804,0.7620466150728045
0.4,0.35000000000000003,0.05,0.2,0.7835294117647058,0.4809858974040647,0.7620111802333691
0.1,0.25,0.2,0.45,0.7858823529411764,0.47535268199766867,0.7617793469700054
0.2,0.45,0.15000000000000002,0.2,0.7988235294117646,0.4491785698349593,0.7617064071646221
0.45,0.45,0.05,0.05,0.7776470588235292,0.4912957418303694,0.761647464869357
0.05,0.25,0.15000000000000002,0.55,0.7941176470588234,0.457780716174194,0.7615040025729602
0.30000000000000004,0.55,0.1,0.05,0.7894117647058821,0.4671069527896828,0.7614826205503618
0.15000000000000002,0.5,0.1,0.25,0.8082352941176469,0.42922983728062264,0.7614251063789792
0.30000000000000004,0.25,0.05,0.4,0.7823529411764705,0.4804110017449319,0.7612792210244682
0.4,0.25,0.05,0.30000000000000004,0.776470588235294,0.4916901567471878,0.761157833304444
0.1,0.4,0.25,0.25,0.7964705882352942,0.45135933510888593,0.7610751278948686
0.05,0.65,0.05,0.25,0.8223529411764704,0.39923825853933764,0.7609860352230696
0.15000000000000002,0.6000000000000001,0.15000000000000002,0.1,0.8011764705882353,0.44120829835492953,0.76089030988285
0.30000000000000004,0.45,0.2,0.05,0.7752941176470588,0.49294866298092843,0.7608842245687615
0.25,0.35000000000000003,0.15000000000000002,0.25,0.7870588235294117,0.46904830055361313,0.7607914869031092
0.05,0.6000000000000001,0.25,0.1,0.8035294117647056,0.4359864867556802,0.7607613275712728
0.25,0.55,0.05,0.15000000000000002,0.8047058823529412,0.43358958504368844,0.7607503374373927
0.15000000000000002,0.30000000000000004,0.15000000000000002,0.4,0.7882352941176469,0.46643131231177215,0.7607254751367665
0.25,0.4,0.15000000000000002,0.2,0.7894117647058824,0.46373895771695234,0.7606406217821793
0.25,0.5,0.15000000000000002,0.1,0.7894117647058821,0.46273357196647696,0.7603892753445602
0.05,0.2,0.2,0.55,0.7835294117647058,0.474493939035109,0.7603881906411302
0.1,0.2,0.30000000000000004,0.4,0.7729411764705881,0.4947568611908251,0.7601598035330004
0.2,0.65,0.1,0.05,0.7941176470588235,0.4517064188374236,0.7599854282387677
0.15000000000000002,0.30000000000000004,0.05,0.5,0.7952941176470588,0.44926347933003613,0.7599629286560384
0.2,0.4,0.2,0.2,0.7882352941176469,0.4631291404499226,0.7598999321713041
0.5,0.4,0.05,0.05,0.7670588235294118,0.5048285115868897,0.7597365396614283
0.15000000000000002,0.7000000000000001,0.05,0.1,0.8082352941176469,0.42234587599779644,0.7597041160582726
0.2,0.2,0.05,0.55,0.781176470588235,0.47632538336037267,0.7596695811342107
0.2,0.5,0.05,0.25,0.804705882352941,0.42920662612182015,0.7596545977069256
0.4,0.5,0.05,0.05,0.78,0.4776640100398588,0.7594160025099648
0.30000000000000004,0.30000000000000004,0.1,0.30000000000000004,0.78,0.47746073761751556,0.759365184404379
0.1,0.2,0.05,0.65,0.7976470588235293,0.4416944742534592,0.7592471479751295
0.1,0.65,0.2,0.05,0.7917647058823529,0.4533197691570122,0.7592122952304295
0.1,0.35000000000000003,0.25,0.30000000000000004,0.7894117647058824,0.4580239439497166,0.7592118683403704
0.05,0.45,0.25,0.25,0.7999999999999998,0.4364056858767018,0.7591014214691754
0.1,0.1,0.05,0.75,0.7976470588235293,0.4404274735745545,0.7589303978054032
0.35000000000000003,0.4,0.05,0.2,0.7858823529411765,0.46376786679576193,0.7588831431695287
0.15000000000000002,0.30000000000000004,0.1,0.45,0.7894117647058824,0.4564160118976195,0.7588098853273461
0.1,0.6000000000000001,0.25,0.05,0.7882352941176471,0.458279196783414,0.7586874462546771
0.2,0.4,0.1,0.30000000000000004,0.7941176470588235,0.4461353212460756,0.7585926538409307
0.2,0.45,0.2,0.15000000000000002,0.7858823529411765,0.46254921104550734,0.7585784792319651
0.25,0.30000000000000004,0.05,0.4,0.784705882352941,0.4648365239279125,0.7585620721584487
0.1,0.55,0.25,0.1,0.7929411764705879,0.4480346512195232,0.7584792510401748
0.15000000000000002,0.35000000000000003,0.30000000000000004,0.2,0.7764705882352939,0.4809617074614574,0.7584757209830113
0.05,0.35000000000000003,0.2,0.4,0.7952941176470588,0.44325951460096213,0.75846193747377
0.25,0.65,0.05,0.05,0.7917647058823529,0.4502719762147485,0.7584503469948636
0.30000000000000004,0.4,0.1,0.2,0.7847058823529411,0.4640163380559538,0.758357025690459
0.25,0.15000000000000002,0.05,0.55,0.7694117647058824,0.4943566784408706,0.7582950519631588
0.15000000000000002,0.65,0.1,0.1,0.8011764705882354,0.4307326199868198,0.7582713902908227
0.2,0.55,0.2,0.05,0.7823529411764705,0.467507799714362,0.7580534205168257
0.25,0.25,0.2,0.30000000000000004,0.7694117647058824,0.4933652403596153,0.758047192442845
0.15000000000000002,0.5,0.05,0.30000000000000004,0.8047058823529412,0.4225757853222593,0.7579968875070354
0.1,0.30000000000000004,0.1,0.5,0.791764705882353,0.44825655549072446,0.7579464918138576
0.15000000000000002,0.55,0.15000000000000002,0.15000000000000002,0.7988235294117646,0.4341180933417809,0.7579412880413275
0.15000000000000002,0.35000000000000003,0.45,0.05,0.7552941176470589,0.5211344555152645,0.7579306727023456
